zipcode,median_income,total_pop,num_male,num_female,num_white,num_black,num_native,num_asian,num_pacific,num_other,num_mixed,num_hispanic,top_5_percent
33626,113550,29337,14067,15270,21871,935,12,3881,0,654,1984,5219,0
33629,126363,27059,13470,13589,24114,649,22,583,0,235,1456,3237,0
33634,60237,23071,11876,11195,16080,2563,0,819,0,757,2852,12592,0
33635,71768,19590,9410,10180,15744,886,25,1088,0,867,980,6425,0
33637,50518,17919,8895,9024,10999,4244,83,1012,0,445,1136,4843,0
33647,89270,74066,36580,37486,43104,12101,264,10661,26,1402,6508,13845,0
33701,46786,16632,7642,8990,13008,2182,7,175,0,91,1169,1561,0
33702,54196,32968,15889,17079,26544,3172,88,1442,0,455,1267,2818,0
33703,87032,26980,13273,13707,23262,1094,89,712,0,505,1318,2636,0
33704,84295,17202,7935,9267,15562,815,14,187,0,67,557,1004,0
33705,56914,28013,14109,13904,11896,13649,108,579,6,229,1546,1909,0
33706,76277,16404,7911,8493,15218,196,13,313,5,224,435,1064,0
33707,51861,25148,11684,13464,21534,2171,70,294,0,297,782,1723,0
33708,63351,15377,7781,7596,14468,202,12,313,12,27,343,907,0
33709,45276,23690,11548,12142,19800,1344,187,798,21,461,1079,2444,0
33710,61970,35695,17380,18315,30503,1809,67,1475,0,398,1443,3159,0
33711,52902,19291,9046,10245,8146,10026,27,145,0,225,722,1076,0
33712,51569,24802,11292,13510,6091,17429,14,167,22,413,666,1034,0
33713,58830,32084,15967,16117,25091,2451,58,2521,17,360,1586,3068,0
33714,36130,21049,10628,10421,14290,2152,17,2299,12,859,1420,2164,0
33715,93877,8010,3968,4042,7558,38,3,148,7,17,239,368,0
33716,55063,18243,8960,9283,12570,2152,42,1038,44,559,1838,3065,0
33755,42389,26937,13381,13556,17372,6789,184,505,6,873,1208,5107,0
33756,45521,32554,14844,17710,24640,5199,44,654,67,803,1147,4575,0
33759,53611,18303,8627,9676,14735,1029,116,313,0,594,1516,3407,0
33760,50486,18438,9459,8979,12555,3206,11,1112,0,774,780,3709,0
33761,57232,19239,8500,10739,16758,653,69,678,32,310,739,1447,0
33762,67134,8542,5381,3161,6266,1286,31,405,0,100,454,872,0
33763,46289,19987,8988,10999,16434,1077,17,335,16,428,1680,3437,0
33764,53416,27273,13762,13511,24194,875,78,955,0,381,790,2088,0
33765,48400,15076,7728,7348,12264,643,29,933,0,696,511,3585,0
33767,87340,7493,3627,3866,7067,181,20,145,0,21,59,354,0
33770,47908,26979,13080,13899,23409,1657,198,415,174,174,952,2236,0
33771,47114,29868,14134,15734,25491,1830,22,667,69,606,1183,4245,0
33772,60843,23413,11038,12375,21083,454,66,577,42,287,904,2309,0
33773,59305,17290,8325,8965,14654,384,58,1659,25,90,420,983,0
33774,63370,19270,8859,10411,16335,1806,18,88,0,146,877,1259,0
33776,78596,13043,6112,6931,12097,189,9,321,30,121,276,794,0
33777,76278,17186,8464,8722,14959,310,36,581,121,133,1046,1175,0
33778,50774,15836,7486,8350,12409,1390,79,380,0,245,1333,1959,0
33781,43692,26265,12579,13686,20465,1607,22,2319,20,584,1248,3980,0
33782,57150,23671,11125,12546,18026,1157,2,2589,4,633,1260,3046,0
33785,73786,5501,2784,2717,5292,23,0,98,0,40,48,236,0
33786,94688,1568,770,798,1507,34,0,27,0,0,0,109,0
33801,37848,34406,16663,17743,25729,5587,479,434,0,1109,1068,6379,0
33803,54263,29875,14241,15634,24222,2882,0,461,0,652,1658,4867,0
33805,37952,26189,12950,13239,12757,10199,80,608,44,1612,889,4957,0
33809,54919,30646,14198,16448,23188,3726,148,892,7,419,2266,5365,0
33810,58100,51595,26353,25242,40336,6450,176,725,39,1552,2317,9386,0
33811,71224,23623,11648,11975,19503,1533,8,113,17,863,1586,4883,0
33812,79076,13478,6210,7268,10928,917,54,335,0,722,522,1612,0
33813,85383,38080,18568,19512,32023,1919,66,1431,4,1170,1467,5674,0
33815,32708,15265,8042,7223,8758,4377,19,292,0,1444,375,4620,0
33823,53767,35712,17280,18432,29700,3988,93,155,0,1007,769,5936,0
33825,40034,28151,14662,13489,18651,5095,22,443,0,2869,1071,7639,0
33827,63325,3022,1389,1633,2747,207,14,9,0,26,19,292,0
33830,46112,30242,14879,15363,21519,5399,65,761,0,1045,1453,5164,0
33834,48287,7451,4490,2961,5453,852,5,78,0,649,414,2994,0
33837,60531,32185,15710,16475,22772,4545,28,600,0,1715,2525,11471,0
33838,38889,4552,2354,2198,2138,1086,7,43,0,513,765,2425,0
33839,57204,3565,1942,1623,3088,273,45,10,6,22,121,733,0
33841,39663,9650,4912,4738,7581,1080,49,8,0,796,136,3347,0
33843,46776,11976,6621,5355,10010,979,8,86,0,230,663,3009,0
33844,47050,40078,19141,20937,27162,7591,43,219,0,2238,2825,17204,0
33847,73125,154,85,69,120,6,0,0,0,21,7,29,0
33848,59293,908,401,507,806,102,0,0,0,0,0,491,0
33849,39375,728,378,350,606,0,0,122,0,0,0,42,0
33850,41895,8608,3868,4740,5735,1637,0,699,0,168,369,959,0
33851,50000,1245,525,720,924,0,0,144,0,38,139,243,0
33852,41713,20839,10576,10263,19082,996,50,127,0,374,210,4873,0
33853,41031,11674,5630,6044,7272,2527,8,0,7,662,1198,3216,0
33854,48929,366,205,161,266,28,0,0,0,72,0,228,0
33856,24443,299,123,176,250,20,0,0,0,7,22,29,0
33857,31827,1710,830,880,1676,0,0,0,0,0,34,402,0
33859,48345,10987,5107,5880,8345,1808,13,53,0,139,629,2296,0
33860,57110,28372,14466,13906,20888,2986,55,305,0,3588,550,8337,0
33865,57813,1130,494,636,920,169,0,0,0,0,41,487,0
33867,36250,148,68,80,148,0,0,0,0,0,0,0,0
33868,48882,13051,7234,5817,10866,894,185,48,0,325,733,1937,0
33870,36619,22664,10734,11930,16046,3353,67,201,0,1966,1031,4637,0
33872,52003,15740,7575,8165,12983,597,0,621,0,573,966,2471,0
33873,38375,13394,6687,6707,10655,518,18,138,6,1060,999,6325,0
33875,57410,10787,5116,5671,9345,539,0,153,0,452,298,1173,0
33876,51193,5808,2753,3055,5538,100,0,0,0,84,86,419,0
33880,44615,42268,20911,21357,28044,9697,109,639,0,1709,2070,11641,0
33881,44281,33577,16273,17304,20321,9106,145,422,24,1192,2367,6107,0
33884,60359,33008,15043,17965,27631,2867,239,879,0,470,922,5450,0
33890,38700,5274,2823,2451,3943,195,27,100,0,751,258,2121,0
33896,60056,13735,6817,6918,10201,1228,14,359,0,959,974,4243,0
33897,56419,22769,10270,12499,17733,1979,37,489,27,1529,975,8200,0
33898,45471,16829,8283,8546,14420,1476,36,78,0,421,398,1913,0
33901,41352,22907,11136,11771,14670,5459,44,298,121,1124,1191,3924,0
33903,48710,22616,10650,11966,20167,681,35,277,0,363,1093,2783,0
33904,50695,31388,15407,15981,28209,1126,42,400,4,278,1329,5153,0
33905,56025,38304,20221,18083,30330,3405,97,681,0,2472,1319,11147,0
33907,45066,25813,12653,13160,19419,2737,47,374,0,1663,1573,7927,0
33908,58556,35798,16501,19297,33874,300,15,555,0,514,540,2816,0
33909,57302,32183,15445,16738,25414,1937,9,553,0,870,3400,10868,0
33912,86531,20037,9569,10468,18446,139,14,546,2,290,600,1495,0
33913,86649,26232,12772,13460,21956,1151,189,996,11,846,1083,3093,0
33914,66185,40422,21110,19312,34805,1199,85,699,0,1138,2496,6966,0
33916,37743,26013,11900,14113,11460,10086,6,85,18,3045,1313,8586,0
33917,47441,30270,14941,15329,27845,526,190,385,7,83,1234,2001,0
33919,58138,30485,14548,15937,27561,966,33,540,0,942,443,2687,0
33920,78654,6709,3509,3200,5899,255,14,216,0,78,247,526,0
33921,100804,947,483,464,854,91,0,2,0,0,0,60,0
33922,50603,4057,1925,2132,3537,445,24,15,0,9,27,206,0
33928,84092,26303,12729,13574,24261,546,27,798,26,244,401,2118,0
33931,64742,10984,5425,5559,10849,23,0,32,10,6,64,210,0
33935,37155,23872,12910,10962,19884,726,332,101,0,823,2006,12057,0
33936,40129,26157,12340,13817,19921,2184,0,256,0,2208,1588,10757,0
33946,57984,2368,1115,1253,2348,0,0,0,0,0,20,19,0
33947,55610,9455,4464,4991,9109,61,0,231,0,0,54,356,0
33948,50391,18322,8890,9432,15608,1418,0,400,21,60,815,1575,0
33950,58560,23948,11392,12556,22006,960,55,297,97,255,278,1457,0
33952,44456,35285,17617,17668,29805,2922,42,498,0,784,1234,4683,0
33953,63020,6408,3163,3245,6166,127,0,19,0,37,59,248,0
33954,61683,9876,4623,5253,7685,1234,182,108,5,149,513,647,0
33955,66239,10645,5307,5338,9569,268,128,8,0,82,590,942,0
33956,53839,3510,1771,1739,3496,0,0,10,4,0,0,0,0
33957,92875,7378,3338,4040,7194,19,102,23,0,25,15,44,0
33960,39917,586,308,278,533,0,0,0,0,7,46,89,0
33966,67757,9576,4452,5124,7623,569,0,349,0,191,844,569,0
33967,73084,26277,13709,12568,21634,978,19,660,0,1608,1378,6244,0
33971,55548,28101,14471,13630,17997,6466,2,478,59,975,2124,11233,0
33972,64604,15656,7581,8075,11442,2739,7,73,0,102,1293,5372,0
33973,44116,16595,7783,8812,6864,6434,0,205,0,1335,1757,6402,0
33974,51669,19304,9013,10291,12419,3607,132,92,0,1159,1895,8652,0
33976,52778,16933,8399,8534,10703,2905,6,272,54,1337,1656,8876,0
33980,50018,13461,6163,7298,11640,873,22,117,0,96,713,747,0
33981,55152,12009,6019,5990,11050,386,0,152,0,117,304,668,0
33982,46756,11553,6543,5010,10398,711,0,96,21,197,130,866,0
33983,61858,15161,7175,7986,13357,1361,0,229,0,153,61,1285,0
33990,61019,35396,17198,18198,30149,1153,57,1345,16,626,2050,8296,0
33991,66088,23620,10928,12692,21896,809,0,200,6,509,200,3997,0
33993,78348,29328,15011,14317,24379,1852,63,397,8,1043,1586,7689,0
34102,95654,11930,5444,6486,9851,1290,8,68,0,63,650,988,0
34103,102632,12848,5726,7122,11462,217,46,219,0,61,843,1427,0
34104,54957,24106,11745,12361,20875,975,39,630,0,383,1204,7030,0
34105,90011,16185,8166,8019,14999,351,18,599,0,151,67,1665,0
34108,98681,17177,8278,8899,16226,101,16,340,0,36,458,1238,0
34109,76144,26562,12234,14328,23926,597,25,1289,0,254,471,3439,0
34110,69858,24713,11226,13487,23172,548,0,255,0,196,542,2768,0
34112,60313,28702,14261,14441,24893,2401,0,103,36,405,864,5579,0
34113,61682,22573,11308,11265,17760,3319,1,436,0,514,543,6707,0
34114,62694,17856,8980,8876,15590,1257,9,62,0,94,844,3616,0
34116,55488,37138,18888,18250,26957,3871,29,361,0,1717,4203,22991,0
34117,74346,20129,10084,10045,15299,1279,130,164,0,1035,2222,8879,0
34119,94957,31355,14580,16775,29486,207,8,515,0,433,706,4790,0
34120,67448,34431,18226,16205,29268,2613,0,306,0,555,1689,11383,0
34134,100052,15208,7201,8007,14438,107,0,215,8,258,182,470,0
34135,68440,49455,25044,24411,42879,1524,11,504,85,1916,2536,13792,0
34138,81287,1136,634,502,1136,0,0,0,0,0,0,0,0
34139,49750,247,119,128,247,0,0,0,0,0,0,5,0
34142,38082,33029,17774,15255,20779,6553,419,137,0,1096,4045,22209,0
34145,84288,17963,8764,9199,17379,1,0,158,0,109,316,1569,0
34201,96824,3729,1840,1889,3364,72,22,166,0,0,105,78,0
34202,103226,23759,11477,12282,21408,259,129,552,0,150,1261,2172,0
34203,52186,39350,18225,21125,31623,3736,136,1001,41,1456,1357,8369,0
34205,46190,31871,15076,16795,25343,3655,35,814,0,1137,887,6286,0
34207,39549,36677,18448,18229,30692,2445,158,216,39,1339,1788,9021,0
34208,50050,43397,21163,22234,29631,8729,70,713,35,1902,2317,13889,0
34209,63629,35148,16734,18414,32454,878,47,300,132,169,1168,3356,0
34210,50621,16799,7964,8835,14470,1472,0,482,0,66,309,1934,0
34211,127000,10897,5793,5104,9679,289,0,233,0,133,563,1027,0
34212,92847,22119,10402,11717,19389,426,0,1723,23,16,542,2689,0
34215,27444,633,305,328,620,9,2,1,0,0,1,1,0
34216,80865,1092,475,617,1046,2,41,3,0,0,0,12,0
34217,62159,5178,2320,2858,5098,13,6,12,0,44,5,143,0
34219,85477,23970,11931,12039,21514,646,0,674,0,257,879,2404,0
34221,57820,50857,24972,25885,38341,8668,136,532,0,1209,1971,8602,0
34222,57047,12466,5815,6651,10280,705,21,133,0,567,760,1921,0
34223,55797,18500,9063,9437,17688,6,0,445,9,40,312,671,0
34224,43863,16369,7853,8516,15539,3,32,228,0,33,534,597,0
34228,108015,7299,3500,3799,7092,12,19,63,0,0,113,163,0
34229,88542,7934,3718,4216,7750,56,0,0,0,19,109,302,0
34231,56096,32762,15390,17372,29999,697,114,396,12,528,1016,3121,0
34232,69075,35486,16967,18519,32003,1112,34,607,0,614,1116,5449,0
34233,66469,18560,8609,9951,16963,291,0,448,0,337,521,2699,0
34234,41933,22330,10680,11650,13728,7213,0,218,0,308,863,4199,0
34235,58879,14269,6675,7594,12670,312,0,70,0,365,852,2347,0
34236,80761,13384,5956,7428,11716,736,30,297,0,86,519,926,0
34237,51502,19169,9584,9585,15132,2380,99,501,0,263,794,5800,0
34238,78912,20095,9412,10683,19081,191,68,373,0,196,186,932,0
34239,59010,15178,7153,8025,13665,188,33,442,0,75,775,1452,0
34240,94046,12143,6125,6018,11607,124,18,289,0,0,105,301,0
34241,83882,15222,7133,8089,14677,84,0,268,0,37,156,840,0
34242,111653,7643,3770,3873,7294,32,17,106,4,13,177,214,0
34243,64853,31700,14768,16932,27748,1588,25,974,29,289,1047,3036,0
34251,73119,7586,4182,3404,7146,141,0,90,0,0,209,988,0
34266,34770,31733,17968,13765,25891,3821,31,108,25,847,1010,11386,0
34268,23077,366,262,104,0,366,0,0,0,0,0,0,0
34269,45015,5272,2799,2473,4717,350,2,55,5,22,121,397,0
34275,67063,20475,10383,10092,18168,799,29,585,0,221,673,883,0
34285,56234,18117,8250,9867,17043,46,31,380,31,61,525,501,0
34286,61246,19700,9712,9988,17019,1213,0,359,0,205,904,1797,0
34287,52793,27620,12988,14632,24640,1304,35,664,0,240,737,2444,0
34288,60990,11973,6096,5877,10598,913,0,261,0,79,122,761,0
34289,100181,4097,1307,2790,3599,393,0,0,0,0,105,329,0
34291,55615,6165,2814,3351,5181,497,0,108,0,84,295,481,0
34292,68765,15090,7123,7967,14400,112,10,193,11,212,152,279,0
34293,70357,43988,21214,22774,42099,291,154,569,5,264,606,1896,0
34420,46383,18592,9577,9015,16857,982,0,0,0,241,512,3044,0
34428,43417,9334,4475,4859,8588,89,40,55,18,217,327,521,0
34429,46808,8439,4296,4143,7782,421,0,162,0,36,38,155,0
34431,40582,8116,4106,4010,7366,337,1,157,0,79,176,329,0
34432,43798,12793,6018,6775,11331,870,181,176,37,5,193,711,0
34433,56232,6998,3207,3791,5812,187,0,14,0,283,702,947,0
34434,49769,8233,4260,3973,7131,818,0,0,0,57,227,985,0
34436,44164,8189,3884,4305,7800,120,23,58,0,26,162,501,0
34442,46275,15479,8193,7286,13822,285,98,1027,0,46,201,769,0
34446,48271,17878,8294,9584,16926,155,48,287,0,11,451,1200,0
34448,45119,10140,5366,4774,9845,157,42,11,8,0,77,164,0
34449,30808,3650,2014,1636,3475,31,0,0,0,11,133,137,0
34450,38600,11074,5024,6050,10162,162,26,153,0,14,557,699,0
34452,46216,12538,6077,6461,11933,141,23,227,0,35,179,666,0
34453,38624,10236,4862,5374,9417,527,0,202,0,2,88,479,0
34461,45598,12154,5941,6213,11007,579,112,164,0,79,213,501,0
34465,47099,16652,7757,8895,14895,402,0,256,0,418,681,1090,0
34470,41166,20000,9818,10182,15837,3155,7,214,0,83,704,1848,0
34471,51334,24635,11370,13265,20422,2324,82,466,0,72,1269,3867,0
34472,49590,31271,15553,15718,19762,7554,14,438,5,954,2544,5456,0
34473,57524,21424,9444,11980,12595,6275,0,264,0,712,1578,7579,0
34474,51325,17358,8656,8702,13741,1313,0,1217,44,309,734,3817,0
34475,24202,13291,6453,6838,6068,6283,22,67,0,230,621,1948,0
34476,52827,22857,10154,12703,19538,1624,71,444,0,375,805,2860,0
34479,42880,13887,6154,7733,11584,1583,56,208,0,227,229,1900,0
34480,58189,21173,10631,10542,16565,2475,0,507,0,314,1312,3037,0
34481,44052,21462,10001,11461,19327,921,45,308,0,348,513,2493,0
34482,52506,23576,11431,12145,18478,4488,61,104,25,57,363,4344,0
34484,39050,3361,1213,2148,3058,132,0,2,0,0,169,15,0
34488,34964,11472,5987,5485,9962,701,8,129,0,0,672,910,0
34491,48187,29998,14082,15916,27069,1408,347,151,0,187,836,2544,0
34498,37734,570,266,304,567,2,0,0,0,0,1,0,0
34601,40996,22644,10440,12204,19921,1729,83,72,0,269,570,1718,0
34602,61549,8320,4275,4045,6914,1037,12,19,0,51,287,685,0
34604,69974,13026,6295,6731,11343,657,10,100,14,184,718,1528,0
34606,45125,27014,13310,13704,24224,1060,88,141,30,496,975,4063,0
34607,45041,8666,4152,4514,7408,408,20,71,0,444,315,1209,0
34608,50786,36327,16914,19413,30641,1744,125,633,0,1313,1871,8001,0
34609,57924,43374,21197,22177,35870,2558,117,1062,67,1187,2513,7322,0
34610,54078,15679,7982,7697,13600,539,45,271,2,67,1155,2214,0
34613,46955,17760,8526,9234,16469,534,92,177,0,176,312,824,0
34614,63596,7710,3796,3914,6758,189,0,0,0,0,763,974,0
34637,88574,8411,4489,3922,7347,370,22,243,0,56,373,986,0
34638,97056,30182,14542,15640,23012,2315,0,1300,0,847,2708,7888,0
34639,88723,29728,13912,15816,24167,1440,190,961,0,1551,1419,6205,0
34652,42595,24549,11526,13023,22341,722,108,221,0,335,822,3046,0
34653,40264,36166,17360,18806,31254,2287,49,396,61,484,1635,5101,0
34654,51036,25182,12749,12433,22999,968,0,250,38,339,588,2010,0
34655,71199,44192,21385,22807,40187,1306,214,1008,39,299,1139,3689,0
34667,43363,32360,15242,17118,30322,530,158,274,0,240,836,2846,0
34668,37262,48452,22992,25460,40952,1922,17,899,116,1295,3251,8582,0
34669,47226,14022,6946,7076,12886,395,53,221,10,154,303,1256,0
34677,69861,22703,10537,12166,18857,1110,12,1052,0,435,1237,3137,0
34681,48472,589,289,300,587,0,0,0,0,0,2,0,0
34683,70375,33699,16178,17521,31003,366,0,728,0,438,1164,2506,0
34684,56682,28058,12689,15369,25094,929,133,1076,7,112,707,2158,0
34685,77020,17549,8387,9162,15104,545,147,644,18,468,623,852,0
34688,84017,7779,3685,4094,7054,162,0,237,0,58,268,667,0
34689,51753,27428,13201,14227,23861,1839,18,220,28,314,1148,2597,0
34690,36809,11367,5605,5762,9970,479,11,227,3,50,627,1670,0
34691,40537,20473,10575,9898,17386,1542,31,211,4,152,1147,2986,0
34695,83020,18442,8828,9614,16028,1123,80,364,14,308,525,1311,0
34698,51432,39317,18047,21270,35591,1040,151,849,94,278,1314,1913,0
34705,54135,3010,1602,1408,2737,71,20,0,0,27,155,547,0
34711,75015,61189,29528,31661,46067,5890,502,2862,56,1215,4597,11897,0
34714,55406,24227,12951,11276,18033,2455,337,355,0,1399,1648,9326,0
34715,71117,21032,10321,10711,15929,1956,99,952,0,646,1450,4790,0
34731,54005,16508,7673,8835,14055,1749,0,65,0,112,527,813,0
34734,79773,4529,2139,2390,3251,641,0,266,0,115,256,858,0
34736,62186,20564,10239,10325,14945,2572,33,835,120,645,1414,4780,0
34737,75833,3016,1599,1417,2775,101,21,0,0,23,96,568,0
34739,82361,551,285,266,279,0,0,0,0,0,272,376,0
34741,39182,48520,24932,23588,29176,4306,65,1486,8,7208,6271,34103,0
34743,53902,45456,22188,23268,26172,5672,78,1515,24,6108,5887,35630,0
34744,53598,60555,30224,30331,38687,5726,250,3255,3,7311,5323,36135,0
34746,58635,46725,22670,24055,33951,5311,53,1721,0,3470,2219,23388,0
34747,70744,24445,11089,13356,18353,1787,23,441,10,1475,2356,7068,0
34748,44876,39265,18709,20556,29887,6587,69,666,5,242,1809,6106,0
34753,55933,6014,3269,2745,4350,1062,3,0,0,85,514,1902,0
34756,86607,3641,1719,1922,3216,135,0,9,0,19,262,457,0
34758,55733,44155,22910,21245,26428,9299,219,242,0,5419,2548,27648,0
34759,49691,38406,18356,20050,21395,9838,79,876,207,2459,3552,18673,0
34760,80536,805,345,460,453,331,0,5,0,0,16,68,0
34761,72069,45749,22767,22982,26100,9256,310,3186,0,4968,1929,12699,0
34762,73021,435,213,222,401,34,0,0,0,0,0,0,0
34769,47805,25524,11774,13750,19280,1149,385,187,0,2633,1890,8557,0
34771,77963,21715,10622,11093,17519,1469,0,542,0,643,1542,6346,0
34772,73358,31830,15852,15978,22437,2476,191,424,0,3182,3120,13230,0
34773,59205,3883,1982,1901,3584,0,0,146,0,76,77,508,0
34785,60267,37555,19874,17681,29685,6395,139,238,0,684,414,3352,0
34786,103163,46044,22672,23372,33803,2694,0,4658,0,1947,2942,9403,0
34787,94038,74842,35013,39829,52385,8952,246,5069,0,2173,6017,16966,0
34788,44703,19344,9308,10036,17500,645,9,111,0,507,572,1910,0
34797,88989,1455,718,737,1223,186,0,16,0,0,30,43,0
34945,53611,5265,3049,2216,4087,915,74,31,0,26,132,824,0
34946,36383,6292,3116,3176,2234,3329,322,60,0,9,338,1055,0
34947,31398,13399,6596,6803,4807,7617,0,325,0,211,439,2658,0
34949,69954,7740,3726,4014,7407,24,96,19,0,2,192,383,0
34950,33839,17039,8523,8516,5637,10635,83,6,0,436,242,2962,0
34951,47965,16896,8003,8893,13745,1684,0,869,19,89,490,1143,0
34952,47419,43317,20309,23008,33719,5380,63,887,0,1086,2182,7270,0
34953,63483,72636,34746,37890,47941,15046,317,2032,0,2407,4893,19981,0
34956,43527,10195,6056,4139,4690,2041,469,94,72,1399,1430,5476,0
34957,55982,22900,11456,11444,21092,781,74,421,0,206,326,2229,0
34972,43851,20132,11719,8413,15555,3123,14,162,20,808,450,6923,0
34974,46610,24871,12421,12450,21414,525,684,328,63,871,986,3973,0
34981,54692,5626,2812,2814,4437,929,0,11,0,108,141,804,0
34982,42971,26034,11938,14096,20201,3396,26,407,132,1291,581,6261,0
34983,57495,44005,22282,21723,32717,6642,197,924,76,771,2678,9870,0
34984,69143,17072,9211,7861,12265,3376,42,76,0,814,499,3222,0
34986,66782,28354,13559,14795,22149,4131,0,571,0,761,742,4379,0
34987,71547,10816,5648,5168,8126,2160,0,186,18,99,227,917,0
34990,99219,30138,14412,15726,28039,185,63,908,0,269,674,1913,0
34994,52527,17782,8937,8845,14762,2246,0,35,0,142,597,2687,0
34996,69248,11287,5492,5795,10444,314,0,78,0,227,224,738,0
34997,61661,45382,21996,23386,39792,2215,145,619,0,1228,1383,7263,0
35004,64987,11944,5699,6245,10142,1285,221,182,0,15,99,110,0
35005,49702,8815,3946,4869,4299,4036,41,92,10,43,294,53,0
35006,52788,3170,1605,1565,3061,103,6,0,0,0,0,0,0
35007,75372,26510,12600,13910,19291,4140,310,497,0,1307,965,2475,0
35010,44690,20208,9744,10464,13162,6437,29,123,0,350,107,781,0
35014,48284,4803,2475,2328,2420,2327,2,6,0,0,48,5,0
35016,49046,17066,8733,8333,16204,65,45,163,27,200,362,657,0
35019,43563,2007,908,1099,1963,0,0,0,0,10,34,154,0
35020,28129,24821,11418,13403,3840,19146,94,10,7,1191,533,1744,0
35022,63434,20684,10033,10651,10529,9679,15,114,0,259,88,296,0
35023,55979,23633,11762,11871,15701,7132,97,63,0,130,510,472,0
35031,42121,7460,3604,3856,6741,34,6,24,0,228,427,880,0
35033,39978,2860,1531,1329,2736,17,0,0,0,8,99,99,0
35034,33571,6907,4392,2515,3083,3764,10,0,0,9,41,196,0
35035,53818,959,363,596,789,168,2,0,0,0,0,0,0
