zipcode,min_distance
19320,19444.3192716272
19333,4908.80844449292
13352,19283.7053415934
17880,17875.806513618
17881,17437.9699606538
14213,3363.28868560478
14588,38061.6643138547
14592,31646.1943282798
17407,3988.59000402164
17508,6739.18549825484
19380,0
19390,21550.8608267104
17886,7375.37981622147
13902,9280.23586661132
19312,2815.91771516091
14216,4495.8774485398
14604,3139.07372282774
14605,2313.82572671178
13417,11366.3193618387
17550,20334.0523465727
19406,9159.73279995338
17929,8738.1515798311
14217,6834.1197417729
14220,6947.64540181513
14607,2859.97082126917
13441,21826.3530313652
17570,16597.2468378473
19460,10358.8373292652
19464,0
19473,12097.9804438623
17931,10560.8431590931
18076,13437.1409283713
18079,24247.7810980828
14613,3068.53492535816
17581,10020.5085598636
13495,9680.6500022184
19492,9870.96429605557
19504,16641.7103808888
19128,6880.45536044926
19149,2834.3578911309
17934,12164.7413543941
17935,11384.4413990076
14223,5226.18542865129
18081,7666.14700378242
14615,4524.90352485897
17721,39115.2638057299
17730,15729.2605295297
19335,10768.0150437387
19342,7794.99620468575
17936,9546.67563905531
17944,4660.71687306421
18087,9899.58364427866
18101,3562.90505024175
14619,1289.86495551276
18452,6389.86477187374
13623,152400.395688563
13638,105540.312008808
17945,14313.9821608777
17949,11519.2095684147
14261,7775.20098505987
14441,33758.8273937891
14627,794.225705856915
13641,131148.784496476
17750,42900.6599075863
19425,13580.6972005226
17952,18256.8104039507
17954,522.424310535135
18212,28087.1815203265
18219,9788.83264827395
18473,33890.2878929362
13655,97345.8436523214
17762,16480.1716185941
19124,0
19136,3357.70233284788
19139,2055.46021760663
17970,6237.69309966783
17979,14767.1624340598
18220,16134.8764104944
18221,6243.92835453404
18503,2026.2985752581
14707,100726.280043945
13674,71495.3745084087
13678,118791.373968627
14069,38260.3886817849
18030,28225.5331449634
18223,3387.47707847479
18234,4608.36065992918
13211,4875.39804488494
17779,43856.4365913388
14102,23203.4494486978
14126,45261.835097406
14475,18299.1910092892
18245,12766.8196912089
13224,2097.5456912991
13290,3348.19050573673
13692,132830.002379468
17822,0
14134,49881.353273631
14201,1053.99580439249
18246,20279.0125339884
18256,16312.1370016607
13305,86424.7108378771
17343,9934.91934680514
17829,19720.5545343538
17832,20953.2001923988
19140,0
14202,0
18056,14980.5410493733
14504,7391.04260820628
18327,6166.50216128551
17344,3672.17172891345
13319,15085.2573225348
17834,20273.8090639081
13784,34697.3709925729
19143,0
14204,2080.03187423728
18059,14374.6652502368
14529,43912.0802749276
18349,17282.1062065435
14626,0
18472,23968.230426085
14706,91769.7750844572
18504,5280.83121580022
14711,88343.3685201553
14714,85823.9616389651
14715,107875.152093586
14717,81832.4996387635
14720,71115.8647837147
14721,105871.002265868
14722,56312.1579979538
14727,89454.3223145987
18512,0
18936,10856.1085198173
14898,49033.3966794568
18940,9614.78186481463
14901,8521.3449385395
18944,0
14903,5007.67275841234
18950,15517.920808537
14904,3435.28224809553
19006,5122.05997758597
19007,8860.04678230841
19008,5547.94032395319
19026,0
19036,2693.25844079933
19046,0
19116,5535.74879191134
14024,60721.6133840208
17961,17290.4479856739
17964,20601.395180119
14036,34755.5009548159
17978,29413.7793997437
17980,29247.0672540851
14048,57050.5818186209
14063,63809.1457855945
14068,11126.7539514474
14091,38456.3354421184
18032,6794.82418825722
14040,35583.9138839241
14054,44602.0458035592
14020,47514.5012120394
14060,68663.0141242104
14006,30376.351776556
17938,21261.6451707521
14009,52582.52721323
17941,26977.2691831277
17943,12923.7318676079
14729,55212.6757969667
14731,68124.9668616053
14732,76632.6207343413
14733,79803.2686096406
18518,8782.29212123718
14736,32617.0542876575
18602,26184.6686607465
14737,71974.9029944332
14739,98169.5346185765
14740,78201.7692497274
14754,108840.160307156
19047,0
19055,7082.09725267022
19057,6519.37048294399
19072,3240.91059363577
19075,5466.60678372357
19082,3088.75788916827
19106,0
19115,4451.97078608166
19120,2215.20596630352
19030,6620.62829111796
19067,7211.76361971106
19070,5054.12335014855
19035,4976.86388213145
19086,5145.30712359345
18951,10000.4818036467
18954,8594.94784946554
18960,0
18962,4992.66697663783
18964,7421.62525757973
18966,8105.82683542535
18969,5856.58648041373
13206,2744.82719537565
13312,62575.484511156
17345,17623.7121762627
17347,14469.0757858833
13316,43089.4461552962
17353,15264.6539544678
17355,18043.6315665716
13323,20710.1169666685
17946,13242.3061087502
14011,43337.5734358919
14012,50242.8304710056
17948,17444.376687801
17951,1860.15341859506
17957,24725.7773957266
14026,9999.19518087273
14028,43124.1822710055
14031,17380.5884589303
14032,19090.0788351865
14033,30340.0882710388
17963,18898.6781740012
18615,16629.6403026697
18616,28632.7304805019
18624,30251.8695566286
18636,36236.2136422381
18641,10700.2682051762
14803,76966.8737814044
14810,50579.5617848864
14814,11766.0568127346
14820,44313.4369613382
14823,62553.3675746677
14839,66364.7560723614
14748,85797.3863703532
14752,69456.7013512363
14755,72923.6917031134
18622,37971.5796481727
14770,105255.180722249
14812,26018.0978023763
18610,29470.095890629
18614,47041.6229579363
14753,96679.8777166518
18970,7250.17908506151
18977,11950.2373854904
18980,4334.4224537273
19001,0
19002,8409.89145090062
19003,2135.69215974153
17356,11314.0640328057
13324,27140.4424296441
17360,8485.20535118627
13326,0
13331,76836.7814986009
13335,28259.1640707937
17372,21795.067974749
13343,69070.9966779456
17403,0
13355,42465.715405347
17404,10593.8927979829
13364,30744.2718918478
13365,26166.682367993
13411,34440.0471465889
17520,12745.2010175177
13418,37356.1371285009
17527,21567.8553710642
13421,32204.7302603261
13424,16050.708493153
13438,23452.8978719923
17547,19892.1229260253
13454,33327.1377864379
13460,45311.3761461064
13350,16835.8047647694
14034,43364.769980762
14035,44213.6544464754
17965,7615.21402534548
14041,54146.6967713084
17972,12914.776597321
17974,1636.71424492975
14742,68704.101491385
14744,75023.110219082
18612,28968.944364032
14750,67350.7847306527
14756,59778.1457329472
19004,4139.34854784049
13338,42428.7150063866
17401,4548.60261252831
17402,6047.48204861644
13340,11151.9513906432
13342,24653.9244364743
13346,47137.827837432
13348,13235.130954993
13354,16353.297191843
13360,73662.803782369
17406,11758.6122438194
17408,7758.51535397497
17505,6883.94323371676
17507,13328.0168606123
13367,80493.9931582963
13402,38475.2941210465
13403,9202.15730988485
13404,71194.7342211565
13407,26607.5316941532
17518,23366.0692993557
13409,38860.4324855627
17982,20106.129695749
14052,26146.3786304249
14055,43868.8620693397
14057,26933.6224259793
14059,18150.2755806309
14061,36983.0760844172
18014,11793.247687802
14062,53928.3354925323
14066,62003.6776131374
14067,37038.1461665132
18015,0
14072,15449.7088220662
14086,15088.1360146669
14092,30526.0951129433
18020,5282.02183790869
18031,14709.4171861394
18034,6437.97577495353
18617,26531.452393436
18618,32283.9191978586
14757,54102.7941818135
18625,17270.9168823788
18626,36322.2033205721
18628,48129.0587968084
14760,98808.3491637002
19009,5292.42130926705
13410,33576.0837996939
17519,13138.9513063374
17522,0
13420,59064.2207951808
17529,12784.5307368001
13425,32747.8150621704
17536,24132.9566293819
17538,16540.7769014233
13433,51409.1133010287
13435,18013.365091208
13436,84038.4454277714
17540,8628.94188224711
17543,11118.8005378125
13440,25318.6857801875
13450,7668.70955594112
18035,16368.0166482458
14098,55605.6603679735
14105,39076.8604264651
14125,46251.2118591575
14131,34395.6717512018
14167,44874.4983679075
14207,7231.53093622061
14211,3022.93883845992
18078,16193.0014444585
18083,12196.5055104446
14224,11928.3268111821
18037,13400.3670192132
14108,37251.0963946031
14120,15590.0133646682
14127,19024.1533996072
18049,6125.36322601696
14210,5382.44096394344
18067,10033.4345165666
18036,9020.93690057979
14101,62475.2944258778
18038,17030.7622149188
14103,46887.5748814905
18629,40377.1936669268
18631,26202.0886592491
14772,81869.3689307829
14774,107653.390036752
14777,75372.2314635076
14778,96052.3871917207
14782,74747.3636901276
14784,66271.8457494024
18640,14670.3127392747
14788,101157.961482429
18642,12624.8967688267
19012,2190.14135851638
19015,6349.87479734329
19017,5455.65255970424
19018,2746.58682154312
19025,3373.82497131404
13452,38836.2206707525
17554,15543.6196355147
13464,56462.5011028562
13468,14644.9408666714
13470,41138.1890182163
13471,44638.6360352733
17578,5477.55731308347
13491,27282.0600742816
17603,9090.10963406798
13601,97860.2265092724
13603,106756.381645178
13617,133202.554125847
17724,33783.3382229351
13621,126657.969462709
13626,88033.4947613623
13642,134130.038823704
13646,150825.666896236
13654,158106.637138459
13475,20283.0749357389
13614,160355.257456978
17731,28002.8709719639
17742,28001.7029295016
17569,12326.4391269704
13494,43475.6034836326
18040,10711.189417694
14109,29049.348776776
18041,17132.2250644682
14111,34036.1710087638
14112,21542.0878937641
14130,68699.6077498909
14132,24389.8821866996
14135,53561.4681359655
18045,6382.08801224629
18046,7205.38407229055
14802,76807.0997218668
14804,73672.1889254045
18643,16621.1388914722
14806,78303.6475878984
18644,21258.5523165296
14807,58270.7470983662
14808,34622.9793167687
18655,32806.1783666646
18656,46731.7751243691
14813,87109.5343931867
14815,38052.3519440478
14818,40338.9351734525
14819,51020.4657333031
19021,9645.15914734189
19022,8735.8674595583
13472,62228.2920858748
17565,15441.1465416367
13473,60375.0657490394
13477,30644.0398755509
17566,18271.0640593864
13478,33650.7766228483
17576,4735.28326839071
13480,30100.1024430229
13483,38387.856242977
13484,41261.0264566173
17579,8353.48359511924
13488,12149.1148597745
17582,17395.5012170869
13489,46708.8857567036
13490,21803.5440065182
17584,6324.40565030532
14139,32957.6105963113
14141,42974.6233720736
18051,15649.789504896
14168,42655.4170443184
14169,29727.4060475161
14170,27079.1470848527
14173,52541.1179740815
18054,9791.19949890194
14174,38174.1640869479
14203,3337.38967897069
18701,27231.3344526891
14821,34970.6196805497
14826,42048.684673037
14827,26882.2210939578
18702,23938.2565062316
14830,15993.7767495285
18705,22455.9403798174
18706,28309.6701521717
14843,63839.5665503235
18816,37982.4878319272
18831,11100.0983592372
19031,7997.96345609847
19034,7110.99776251942
19040,3545.75017152421
19043,4027.89178719756
19050,2291.84010802884
19056,4117.37104308497
19061,9936.09710495045
19064,3589.77179954911
13492,13618.0006595588
13501,8263.33092769708
17606,11845.4578280557
13606,86251.8670752511
13607,138073.314857415
13613,101270.997005599
13615,101433.185391622
13616,104546.616224234
17723,48455.1398259065
17728,16299.9939687888
17729,73264.7313070039
13619,99259.4509702436
13620,87570.2562272768
14208,4027.45894487646
18064,12211.5172071756
18069,12860.2125753242
18074,10982.7680906664
18077,9423.72375729291
14221,8766.56036073748
14222,3666.71647171525
18080,22261.7473272624
18085,10560.4649373197
18086,16050.5851933482
18088,18514.905296346
14303,24997.4670569276
18106,9651.01782219614
14427,62133.4954004499
14445,4193.53968898927
14456,17009.9477470498
14467,5869.61819368307
14859,16368.1519859983
14861,12730.5249387952
18834,43283.9617209161
14872,17294.3383187484
14874,36756.3138907475
14880,92574.9883834216
18914,5418.97964102098
18920,16469.8824646025
18938,9026.45778063559
14897,78618.3088110078
18942,10681.4780672179
18812,22105.0290681348
18833,42635.7632661036
14841,48989.954207584
14842,39758.6906154642
18707,20347.4686360468
18708,29093.6093868891
18709,25070.4315471809
19066,2179.34210631391
19073,6735.08848846388
13628,108157.682264381
13633,151550.891472806
17740,33451.933314588
13635,129134.430267816
13636,72222.0295608427
13640,136334.497067656
13643,107476.565819597
17748,39487.3253677824
17749,15331.153575572
13648,112784.126011267
13650,80511.0054568039
17752,17978.779553259
13661,68539.4834909925
17763,18814.1807879
18232,14436.9113208811
18240,13378.2419419501
14481,41659.2538589882
14507,16976.4321782472
18195,12203.2181063731
18252,19420.3271498768
18255,10629.6905566419
14226,4146.72908529623
14227,7649.66535066569
14228,12228.7277950805
14301,25857.7886995497
14302,26325.0116232452
18102,3999.76733617897
18103,0
14415,24655.3941995702
14416,26204.7956502735
14418,27720.6345808015
14422,32211.2934271098
18104,7041.19184735824
18109,5212.97459743454
14428,17621.8785615585
18801,38197.2018154353
14845,12862.9596620625
14846,66738.4620009665
18814,22268.6403225
18817,13446.483039317
18818,28795.0796905669
18824,29705.1507237961
18828,39836.3673309815
18829,33304.8034099996
19074,4247.0449583135
13665,103963.816890555
13666,120626.461215624
13667,118373.084164138
13681,144341.761955215
13685,93465.3130244743
13690,110237.507679297
17810,16822.4593539009
13733,45318.6952440144
13746,18309.854600855
17820,18078.2991743929
17827,8602.52663725683
13774,69005.7173344026
13786,34572.6478337784
13664,165182.506759514
13679,138826.819777939
17814,38503.0275340459
13658,142633.700880866
13659,72814.5799593593
17756,19747.4587907903
17758,28182.187181566
17760,65239.8432119424
13662,114923.091704648
14433,25550.5887962801
18201,0
18202,7945.16889938071
14450,9623.20773866107
18211,25726.6516716541
14454,33941.5411140966
18218,15060.4472623664
18225,3577.91389100963
18230,4053.8011715568
18231,7118.14280279015
14468,11647.3353675251
14470,27737.7379430224
14471,18262.847080616
14850,47775.9164642736
14853,49947.018460664
14854,51031.8636863891
14856,52450.1222359245
14860,47596.123933022
19076,4917.00236630408
19090,0
17764,59783.9246221803
13668,119756.316593848
13669,160348.721468826
17774,30846.9679096446
17776,36403.087665391
13676,114074.069559338
13682,83799.7239635543
13684,130410.001287541
13687,110945.836153294
13691,127716.770412271
13693,105566.687975289
13696,111944.504367587
13697,105423.35344155
13731,66148.1337880295
13734,15233.9653595473
13739,40339.5237589257
13740,51037.7041703402
13748,21205.1134584121
13750,27371.1986352991
13752,60789.9682008337
13753,45668.2401946773
13754,47123.5532754552
18239,4788.82698618035
14472,14482.146886672
18241,17765.8794668992
18242,15151.2459201462
18249,14471.1391236621
14482,29455.9188053602
14486,31474.974296204
14487,27084.4478390963
14489,19251.2247207772
14502,15009.5639530361
18301,0
14506,14811.7661058888
14511,21651.1676237623
14512,23515.9895612369
18340,25686.2031261871
14530,49078.3037825982
14532,9595.33648758945
18837,20676.0378793068
14867,34099.9149410725
18840,0
18842,33677.0583075585
18843,41519.382982067
14869,31415.0672016581
18844,33917.4564755051
14871,7808.67536764605
18847,43990.702568554
14877,69557.7682552484
14878,41209.1890534746
18848,25322.8815816054
18850,13208.5570517101
14881,39347.6256403614
14882,52159.975732237
14883,29891.5712999787
14884,62681.5470736016
18901,0
19094,7819.42001213557
13756,75946.572641165
17821,3981.99211957583
17824,15281.9267761818
13775,46939.5742888983
13777,10015.4755198694
17830,15780.3371850053
13778,27931.7377038326
17835,23771.3955122816
17836,26530.6449294615
13783,63554.2029967326
13797,18022.5177629802
17842,12959.5336997292
13804,51500.7601483429
13812,15746.9194813803
13827,21947.5283342725
13842,40593.0923809866
13862,19306.8190157486
13901,9801.14804661922
14001,26609.9995307723
18353,21552.9000367504
14536,70851.3978391702
14541,33034.6353878746
14550,58532.9318442003
14551,30209.6766680839
18403,9897.42536136382
18405,45559.7824898545
14572,37689.3553803544
18419,18099.715219666
18425,44100.2726165637
14606,4886.00322155345
18360,10816.9639004128
14513,13373.1579615826
18330,23838.1431862647
18371,18730.6088339401
18321,8901.72848218727
14510,47573.5886379871
18322,21716.9349835101
18323,19757.437053537
